Cueanexo,submodalidad
380017200,1
380017300,2
380017400,2
380017500,2
380017600,2
380017700,2
380017800,2
380017900,2
380018000,1
380018000,2
380018100,2
380018200,1
380018200,2
380018300,2
380018300,1
380018400,2
380018400,1
380018500,1
380018500,2
380018600,2
380018600,1
380018700,3
380019000,2
380019100,2
380019600,3
380019600,1
380019600,2
380019700,2
380019700,1
380019800,2
380019800,1
380020000,3
380020100,1
380020100,2
380020200,1
380020200,2
380020300,3
380020400,2
380020400,1
380020500,1
380020500,2
380020600,2
380020700,2
380020700,1
380020800,1
380020800,2
380021100,2
380021200,3
380021300,3
380021400,3
380021500,2
380021600,2
380021800,2
380021900,3
380022100,2
380022200,3
380022300,2
380022400,2
380022500,2
380022600,2
380022700,2
380022900,3
380023000,2
380023100,2
380023200,3
380023300,1
380023300,2
380023400,3
380023500,1
380023500,2
380023600,2
380023700,1
380023700,2
380023800,2
380024000,2
380024100,3
380024200,2
380024300,2
380024400,2
380024500,2
380024500,1
380024600,1
380024600,2
380024700,1
380024700,2
380024900,1
380024900,2
380025000,1
380025000,2
380025200,1
380025200,2
380025300,1
380025300,2
380025400,1
380025400,2
380025500,1
380025500,2
380025600,1
380025600,2
380025700,2
380025800,1
380025800,2
380026000,1
380026000,2
380026200,1
380026200,2
380026400,2
380026400,1
380026500,1
380026500,2
380026600,2
380026600,1
380026700,1
380026700,2
380026800,2
380026800,1
380026900,2
380027000,2
380027100,2
380027200,2
380027300,2
380027400,2
380027600,1
380027600,2
380027700,2
380027800,2
380027800,1
380027900,1
380027900,2
380028000,1
380028000,2
380028100,1
380028100,2
380028200,1
380028200,2
380028300,2
380028300,1
380028400,1
380028400,2
380028500,1
380028500,2
380028600,1
380028600,2
380028800,1
380028800,2
380028900,1
380028900,2
380029000,2
380029100,1
380029100,2
380029200,1
380029200,2
380029300,2
380029300,1
380029400,2
380029500,1
380029500,2
380029600,2
380029700,2
380029700,1
380029800,1
380029800,2
380029900,2
380029900,1
380030000,2
380030000,1
380030100,2
380030100,1
380030200,2
380030200,1
380030300,2
380030300,1
380030400,2
380030400,1
380030500,1
380030500,2
380030600,2
380030700,1
380030700,2
380030800,3
380030900,2
380031000,1
380031000,2
380031300,2
380031300,1
380031400,2
380031400,1
380031600,2
380031600,1
380031700,2
380031700,1
380031800,2
380031800,1
380032000,2
380032000,1
380032100,2
380032200,2
380032200,1
380032300,2
380032300,1
380032400,1
380032400,2
380032500,2
380032500,1
380032600,2
380032600,1
380032700,2
380032700,1
380032800,1
380032800,2
380032900,1
380032900,2
380033100,2
380033200,2
380033300,2
380033300,1
380033400,2
380033400,1
380033600,2
380033700,2
380033700,1
380033900,2
380034000,1
380034000,2
380034100,2
380034200,1
380034200,2
380034300,2
380034400,1
380034400,2
380034500,1
380034500,2
380034600,3
380034700,1
380034700,2
380034800,2
380034800,1
380034900,3
380035000,2
380035000,1
380035100,1
380035100,2
380035300,3
380035400,3
380035500,2
380035600,3
380035700,2
380035800,2
380035900,2
380036000,2
380036100,1
380036100,2
380036200,2
380036200,1
380036300,3
380036400,2
380036400,1
380036500,2
380036600,1
380036600,2
380036700,1
380036700,2
380036800,1
380036800,2
380036900,1
380036900,2
380037000,1
380037000,2
380037200,1
380037200,2
380037300,1
380037300,2
380037400,2
380037500,3
380037600,2
380037600,1
380037700,3
380037800,1
380037800,2
380037900,3
380038000,2
380038000,3
380038000,1
380038200,1
380038200,2
380038400,2
380038700,1
380038700,2
380039000,1
380039000,2
380039100,3
380039200,1
380039200,2
380039300,1
380039300,2
380039700,2
380039900,2
380040100,3
380040200,1
380040200,2
380040300,2
380040400,3
380040500,3
380040600,2
380040700,3
380040701,2
380040702,1
380040800,3
380040900,3
380040901,1
380040901,2
380041000,3
380041100,2
380041200,3
380041400,2
380041500,3
380041600,2
380041600,1
380041700,1
380042000,2
380042100,2
380042200,3
380042300,2
380042400,2
380042500,2
380042600,3
380042700,2
380042800,2
380043000,3
380043100,2
380043300,1
380043300,2
380043400,3
380043500,2
380043600,2
380043700,3
380043800,2
380043900,2
380044000,2
380044100,2
380044200,3
380044300,3
380044400,2
380044400,1
380044500,3
380044700,3
380044800,2
380044900,2
380045000,1
380045000,2
380045300,3
380045400,2
380045500,2
380045600,2
380046000,1
380046000,2
380046100,1
380046100,2
380046300,1
380046300,2
380046400,2
380046500,3
380046600,2
380046600,1
380046700,3
380046800,2
380046800,3
380046800,1
380047000,2
380047000,1
380047100,3
380047101,2
380047102,1
380047300,2
380047300,1
380047400,2
380047400,1
380047600,2
380047600,1
380047700,2
380047700,1
380047900,2
380048000,2
380048000,1
380048100,1
380048100,2
380048200,2
380048300,1
380048300,2
380048400,1
380048400,2
380048500,1
380048500,2
380048600,2
380048700,3
380048701,1
380048701,2
380048800,2
380048900,3
380049100,2
380049100,1
380049200,2
380049300,2
380049300,1
380049400,2
380049400,1
380049500,2
380049500,1
380049700,2
380049800,2
380049800,1
380049900,1
380049900,2
380050000,2
380050200,2
380050200,1
380050300,1
380050300,2
380050400,3
380050600,1
380050600,2
380050800,1
380050800,2
380050900,2
380050900,1
380051000,2
380051000,1
380051100,1
380051100,2
380051200,2
380051200,1
380051400,2
380051400,1
380051500,2
380051600,2
380051700,2
380051700,1
380051800,2
380051800,1
380051900,3
380052100,2
380052200,2
380052200,1
380052300,2
380052300,1
380052400,1
380052400,2
380052600,1
380052600,2
380052700,2
380052700,1
380052800,1
380052800,2
380053000,1
380053000,2
380053100,1
380053100,2
380053200,2
380053200,1
380053300,2
380053400,2
380053500,2
380053600,2
380053800,2
380053800,1
380053900,2
380054100,2
380054200,1
380054200,2
380054700,1
380054700,2
380054800,1
380054800,2
380054900,1
380054900,2
380055000,3
380055200,1
380055200,2
380055300,1
380055300,2
380055400,1
380055400,2
380055500,1
380055500,2
380055600,3
380055600,1
380055600,2
380055700,3
380055700,2
380055700,1
380055800,3
380055800,2
380055800,1
380055801,1
380055900,3
380056000,2
380057200,2
380057200,1
380057900,3
380057900,2
380057900,1
380058400,2
380058500,1
380058500,2
380058500,3
380058600,3
380058900,3
380059000,1
380059000,2
380059100,3
380061900,3
380061900,1
380061900,2
380062000,2
380062100,3
380062800,1
380063100,1
380063100,2
380063300,1
380063300,2
380063301,3
380063400,2
380063500,2
380063600,3
380064000,3
380064100,1
380064200,2
380064300,1
380064300,2
380064400,2
380064500,2
380064500,1
380064700,2
380064800,2
380064900,1
380064900,3
380064900,2
380065000,2
380065100,3
380065300,3
380065500,3
380065600,3
380065700,3
380066000,3
380066100,3
380066500,3
380066600,2
380066700,2
380066800,2
380069800,1
380070100,1
380070101,1
380070300,1
380070500,1
380070700,1
380071100,1
380072100,1
380072300,1
380072400,1
380073000,3
380073300,1
380073400,1
380074100,1
380074200,3
380074400,3
380074800,2
380074900,2
380074900,1
380075200,3
380075300,3
380075400,3
380077000,3
380077100,3
380077300,3
380077400,2
380077500,3
380077600,2
380077700,3
380077800,3
380077900,3
380078000,3
380078300,3
380078400,3
380078500,3
380078600,3
380078700,2
380078800,3
380078900,3
380079500,2
380079700,3
380079900,2
380079901,1
380080000,2
380080100,2
380080300,3
380080400,2
380080500,3
380080600,3
380080700,3
380080800,3
380081000,3
380081100,3
380081200,3
380081500,2
380081500,1
380082000,2
380082200,3
380082300,2
380082300,1
380082400,3
380082500,3
380082600,3
380082700,3
380082800,3
380083800,3
380083900,2
380084100,3
380084200,3
380084300,3
380084400,3
380084500,3
380084600,3
380084700,3
380084800,3
380084900,3
380085000,3
380085100,2
380085200,3
380085300,3
380085400,2
380085500,1
380085600,3
380085700,1
380085800,1
380085900,1
380086000,1
380086100,1
380086200,3
380086300,3
380086500,1
380086700,1
380086701,1
380086800,1
380086801,1
380086900,1
380086901,1
380087000,1
380087001,1
380087100,1
380087101,1
380087200,1
380087201,1
380087300,1
380087301,1
380087302,1
380087400,1
380087401,1
380087402,1
380087500,1
380087501,1
380087502,1
380087600,1
380087601,1
380087602,1
380087700,1
380087701,1
380087800,1
380087801,1
380087900,1
380087901,1
380088000,1
380088001,1
380088100,1
380088101,1
380088200,1
380088201,1
380088300,1
380088301,1
380088400,1
380088401,1
380088500,1
380088501,1
380088600,1
380088601,1
380088602,1
380088700,1
380088701,1
380088800,1
380088801,1
380088900,1
380088901,1
380089000,1
380089001,1
380089100,1
380089101,1
380089102,1
380089200,1
380089201,1
380089300,3
380089400,3
380089600,1
380089700,2
380089900,3
380090000,3
380090300,3
380090400,1
380090401,1
380090500,2
380090500,1
380090600,1
380090601,1
380090700,1
380090701,1
380090800,1
380090801,1
380090900,1
380090901,1
380091000,1
380091001,1
380091100,1
380091101,1
380091200,1
380091201,1
380091300,1
380091400,3
380091500,2
380092200,3
380092300,3
380092400,3
380092500,3
380092501,3
380092502,3
380092503,3
380092504,3
380092506,3
380092507,3
380092509,3
380092510,3
380092511,3
380092900,3
380093000,3
380093400,2
380093600,2
380093601,1
380093800,1
380093801,1
380094000,1
380094200,3
380094201,3
380094202,3
380094203,3
380094204,3
380094205,3
380094207,3
380094208,3
380094210,3
380094211,3
380094213,3
380094214,3
380095100,3
380095101,2
380095200,1
380095300,3
380095400,3
380095500,3
380095600,2
380096000,1
380096100,1
380096200,1
380096500,1
380096501,3
380096501,2
380096600,1
380096900,1
380097000,1
380097200,1
380097300,3
380097400,1
380097401,1
380097500,1
380097600,2
380097700,3
380098000,1
380098100,1
380098101,1
380098200,1
380098600,1
380098701,2
380098900,3
380099000,1
380099001,1
380099002,1
380099200,1
380099400,1
380099401,1
380099500,1
380099600,1
380099800,1
380099900,3
380100000,3
380100001,3
380100003,3
380100004,3
380100005,3
380100006,3
380100007,3
380100008,3
380100009,3
380100010,3
380100011,3
380100012,3
380100100,1
380100200,1
380100400,1
380100401,1
380100600,1
380100900,1
380101100,1
380101200,1
380101700,1
380101900,1
380101901,1
380102000,1
380102100,1
380102200,1
380102300,1
380102400,1
380102500,1
380102600,3
380102700,3
380102800,1
380102900,1
380102901,1
380103000,1
380103100,1
380103200,2
380103300,1
380103400,1
380103500,1
380103600,1
380103700,1
380103800,1
380103900,1
380104000,1
380104100,1
380104200,1
380104300,1
380104400,1
380104500,2
380104500,1
380105000,3
380105001,3
380105002,3
380105003,3
380105004,3
380105005,3
380105006,3
380105007,3
380105008,3
380105009,3
380105010,3
380105011,3
380105012,3
380105100,1
380105200,1
380105300,3
380105301,3
380105302,3
380105303,3
380105304,3
380105306,3
380105307,3
380105308,3
380105309,3
380105310,3
380105311,3
380105400,1
380105500,1
380105600,1
380105700,1
380105800,1
380106100,1
380106200,3
380106300,3
380106400,1
380106500,1
380106700,1
380107300,1
380107400,1
380107500,1
380107600,1
380108000,2
380108100,1
380108200,1
380108400,1
380108500,3
380108600,3
380108700,3
380108800,1
380108900,1
380109000,1
380109100,1
380109300,1
380109600,1
380110100,1
380110400,2
380110500,2
380110600,1
380111500,1
380111600,2
380111600,1
420000100,3
420000200,2
420000300,2
420000600,3
420000601,3
420000800,2
420001100,2
420001600,2
420001700,1
420001701,1
420001702,1
420001703,1
420001800,2
420002000,2
420002100,2
420002200,3
420002300,2
420002400,3
420002500,3
420002500,1
420002500,2
420002600,3
420002700,2
420002800,2
420003100,3
420003101,3
420003400,2
420003400,1
420003500,2
420003800,2
420003900,3
420004500,2
420004600,2
420004700,2
420005100,3
420005300,2
420005700,2
420005800,3
420005801,3
420006200,2
420006300,2
420006400,2
420006500,3
420006501,3
420006600,3
420006601,3
420006700,2
420006800,3
420006900,2
420007000,2
420007100,3
420007200,2
420007300,2
420007400,2
420007500,3
420007700,3
420007701,3
420007800,2
420007900,2
420008300,3
420008500,2
420008700,3
420008900,2
420009200,1
420009200,2
420009300,2
420009800,3
420010400,1
420010400,2
420010400,3
420010500,2
420010800,2
420010900,2
420011000,1
420011002,1
420011004,1
420011005,1
420011008,1
420011009,1
420011300,2
420011600,2
420011800,1
420011800,2
420011900,2
420012000,2
420012300,2
420012401,1
420012408,1
420012409,1
420012600,2
420012700,1
420012700,2
420012700,3
420012800,2
420012900,3
420012902,3
420013100,2
420013200,2
420013300,2
420013400,3
420013500,2
420013500,1
420013500,3
420013700,3
420013700,2
420013700,1
420013800,3
420013900,3
420014000,3
420014100,2
420014200,3
420014300,2
420014400,3
420014500,2
420014800,2
420015000,2
420015200,2
420015500,2
420015600,2
420015800,3
420016000,1
420016001,1
420016002,1
420016100,3
420016800,2
420017000,2
420017100,2
420017400,2
420017600,2
420017900,2
420018000,3
420018400,2
420018500,3
420018700,2
420018900,2
420018900,1
420018900,3
420019000,2
420019000,1
420019500,2
420019800,2
420020000,3
420020100,2
420020400,1
420020500,2
420020600,3
420020700,2
420020800,3
420020900,2
420021000,3
420021100,1
420021101,1
420021102,1
420021103,1
420021104,1
420021105,1
420021108,1
420021300,2
420021400,2
420021500,2
420021600,3
420021601,3
420021700,3
420021900,2
420022100,2
420022300,2
420022500,2
420022600,3
420022700,3
420022800,2
420022900,2
420023000,2
420023100,3
420023300,2
420023400,3
420023401,3
420023600,1
420023600,2
420023700,3
420023900,1
420023900,2
420024000,2
420024100,2
420024200,2
420024300,2
420024400,2
420024500,3
420024700,2
420024800,2
420025000,2
420025000,1
420025000,3
420025500,2
420025600,2
420025700,3
420025800,3
420025900,2
420026000,1
420026001,1
420026002,1
420026004,1
420026200,2
420026300,2
420026400,2
420026400,1
420026600,1
420026600,2
420026700,1
420026703,1
420026709,1
420026710,1
420026900,2
420027000,1
420027000,2
420027000,3
420027100,2
420027200,2
420027500,1
420027500,2
420027800,3
