Cueanexo,Nombre,Código de departamento,Ámbito,Sector
60498900,INSTITUTO MADRE CAMILA ROLÓN,06532,Urbano,Privado
60499000,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 DR. PASCUAL SANTORO,06648,Urbano,Estatal
60499100,JARDÍN DE INFANTES GRILLITO,06648,Urbano,Privado
60499200,ESCUELA DE EDUCACIÓN PRIMARIA Nº11,06648,Urbano,Estatal
60499300,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 SARGENTO CABRAL,06648,Urbano,Estatal
60499600,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 MANUEL DORREGO,06778,Urbano,Estatal
60499700,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 CAROLA LORENZINI,06778,Urbano,Estatal
60499800,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 MALVINAS ARGENTINAS,06778,Urbano,Estatal
60499900,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 EVA DUARTE,06778,Urbano,Estatal
60500100,JARDÍN DE INFANTES YAPEYU,06778,Urbano,Privado
60500300,INSTITUTO MONSEÑOR ALEJANDRO SCHELL,06778,Urbano,Privado
60500400,INSTITUTO YAPEYU,06778,Urbano,Privado
60500500,JARDÍN DE INFANTES Nº901 VICTORIO CAVALLARI,06588,Urbano,Estatal
60500700,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 GENERAL JOSÉ DE SAN MARTIN,06588,Rural,Estatal
60500800,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 ALMIRANTE GUILLERMO BROWN,06588,Rural,Estatal
60500900,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 DOMINGO FAUSTINO SARMIENTO,06588,Urbano,Estatal
60501000,JARDÍN DE INFANTES Nº910 ALFONSINA STORNI,06588,Urbano,Estatal
60501200,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 FLORENTINO AMEGHINO,06588,Rural,Estatal
60501300,JARDÍN DE INFANTES Nº907 ESTEBAN ECHEVERRIA,06588,Rural,Estatal
60501400,JARDÍN DE INFANTES Nº906 TAMBOR DE TACUARI,06588,Rural,Estatal
60501500,ESCUELA DE EDUCACIÓN PRIMARIA Nº50 INDEPENDENCIA ARGENTINA,06588,Urbano,Estatal
60501700,JARDÍN DE INFANTES Nº903 PAULA ALBARRACÍN DE SARMIENTO,06588,Rural,Estatal
60501900,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 PROFESOR ARMANDO,06588,Urbano,Estatal
60502000,JARDÍN DE INFANTES Nº908 BASILIO VILLARINO,06602,Rural,Estatal
60502300,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 ISLAS MALVINAS,06602,Rural,Estatal
60502500,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 JOSÉ MANUEL ESTRADA,06602,Rural,Estatal
60502800,JARDÍN DE INFANTES Nº910,06602,Rural,Estatal
60502900,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 MARTÍN MIGUEL DE GÜEMES,06602,Rural,Estatal
60503000,ESCUELA DE EDUCACIÓN PRIMARIA Nº19 ALMIRANTE GUILERMO BROWN,06602,Rural,Estatal
60503100,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 CLARA DE JARATZ,06602,Rural,Estatal
60503200,ESCUELA DE EDUCACIÓN PRIMARIA Nº22 NIÑAS DE AYOHUMA,06602,Rural,Estatal
60503400,ESCUELA DE EDUCACIÓN PRIMARIA Nº24 MARIANO MORENO,06602,Rural,Estatal
60503500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06602,Rural,Estatal
60503600,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 SUBTE. SEBASTIAN OLIVERA,06602,Rural,Estatal
60503700,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 SAN FRANCISCO DEL MONTE DE ORO,06602,Rural,Estatal
60503800,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 NUESTRA SEÑORA STELLA MARIS,06602,Rural,Estatal
60503900,ESCUELA DE EDUCACIÓN PRIMARIA Nº28,06602,Rural,Estatal
60504000,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 LA DELFINA,06602,Rural,Estatal
60504300,ESCUELA DE EDUCACIÓN PRIMARIA Nº34 SANTIAGO J. BYNON,06602,Rural,Estatal
60504400,ESCUELA DE EDUCACIÓN PRIMARIA Nº35 CEFERINO NAMUNCURA,06602,Rural,Estatal
60504500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 FLORENTINO AMEGHINO,06049,Urbano,Estatal
60505000,JARDÍN DE INFANTES Nº902 HUGO STROEDER,06602,Rural,Estatal
60505100,JARDÍN DE INFANTES Nº903 BERNARDO IBARROULE,06602,Urbano,Estatal
60505200,JARDÍN DE INFANTES Nº906 GENERAL DON JOSÉ DE SAN MARTIN,06602,Rural,Estatal
60505300,JARDÍN DE INFANTES Nº909,06602,Rural,Estatal
60505400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 PASO ALSINA,06602,Urbano,Estatal
60505600,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 JUAN BAUTISTA ALBERDI,06602,Rural,Estatal
60505700,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 DOMINGO FAUSTINO SARMIENTO,06602,Rural,Estatal
60505800,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 TAMBOR DE TACUARI,06602,Rural,Estatal
60506000,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 ALMAFUERTE,06532,Urbano,Estatal
60506200,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 NIKOLA TESLA,06412,Urbano,Estatal
60506300,JARDÍN DE INFANTES MADRE MERCEDES,06434,Urbano,Privado
60506400,ESCUELA SANTA TERESA,06434,Urbano,Privado
60506600,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 ALMIRANTE GUILLERMO BROWN,06434,Urbano,Estatal
60506700,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 AERONÁUTICA ARGENTINA,06224,Rural,Estatal
60506800,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 EMILIO AYARZA,06224,Rural,Estatal
60506900,ESCUELA DE EDUCACIÓN PRIMARIA Nº52 CONSTANCIO C. VIGIL,06224,Rural,Estatal
60507100,ESCUELA DE EDUCACIÓN PRIMARIA Nº53 COMANDANTE TOMAS ESPORA,06224,Rural,Estatal
60507300,JARDÍN DE INFANTES Nº911 EL NEGRITO FALUCHO,06224,Urbano,Estatal
60507400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 PRESIDENTE NÉSTOR KIRCHNER,06224,Urbano,Estatal
60507500,JARDÍN DE INFANTES PEQUEÑO MUNDO,06224,Urbano,Privado
60507700,JARDÍN DE INFANTES Nº926 11 DE MAYO,06371,Urbano,Estatal
60508000,JARDÍN DE INFANTES JOSÉ MANUEL ESTRADA,06371,Urbano,Privado
60508100,COLEGIO MARIA INMACULADA,06371,Urbano,Privado
60508200,JARDÍN DE INFANTES Nº901 ROSARIO VERA PEÑALOZZA,06371,Urbano,Estatal
60508400,JARDÍN DE INFANTES NUESTRA SEÑORA DE MONSERRAT,06371,Urbano,Privado
60508600,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 9 DE JULIO,06648,Urbano,Estatal
60508700,ESCUELA MARTHA SALOTTI,06648,Urbano,Privado
60508800,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 LILIA MORBELLI,06648,Urbano,Estatal
60509000,COLEGIO SAN JERONIMO,06357,Urbano,Privado
60509200,INSTITUTO AMUYEN,06357,Urbano,Privado
60509300,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 DR. ROQUE SÁENZ PEÑA,06357,Urbano,Estatal
60509500,INSTITUTO JULIO VERNE,06357,Urbano,Privado
60509700,ISSAC NEWTON,06357,Urbano,Privado
60509800,JARDÍN MUNICIPAL Nº11 BELISARIO ROLDAN,06357,Urbano,Estatal
60509900,JARDÍN MUNICIPAL Nº2 MANUEL BELGRANO,06357,Urbano,Estatal
60510000,ESCUELA DE EDUCACIÓN PRIMARIA Nº68 DR. RENÉ FAVALORO,06357,Urbano,Estatal
60510300,ESCUELA PRIMARIA MUNICIPAL Nº8 INTENDENTE RUFINO INDA,06357,Urbano,Estatal
60510400,JARDÍN DE INFANTES MAMINA,06357,Urbano,Privado
60510500,JARDÍN DE INFANTES Nº901,06315,Urbano,Estatal
60510600,JARDÍN DE INFANTES Nº905,06315,Urbano,Estatal
60510700,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 MARTÍN MIGUEL DE GÜEMES,06315,Rural,Estatal
60510800,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 HIPOLITO YRIGOYEN,06315,Rural,Estatal
60511000,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 CTE. LUIS PIEDRA BUENA,06182,Urbano,Estatal
60511300,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 GIACOMO GIGOLA,06182,Urbano,Estatal
60511400,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 HIPOLITO YRIGOYEN,06182,Rural,Estatal
60511500,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 BERNARDINO RIVADAVIA,06182,Rural,Estatal
60511600,JARDÍN DE INFANTES Nº916 MIRTA SAÑUDO DE CORTES,06182,Urbano,Estatal
60511700,JARDÍN DE INFANTES Nº915 PEHUEN CO,06182,Rural,Estatal
60511800,JARDÍN DE INFANTES Nº912 TERESA PALOMO M. DE SANTIÑAN,06182,Rural,Estatal
60511900,JARDÍN DE INFANTES Nº904 PROVINCIAS ARGENTINAS,06182,Urbano,Estatal
60512000,JARDÍN DE INFANTES Nº908 MERCEDITAS,06588,Urbano,Estatal
60512200,JARDÍN DE INFANTES Nº913 JUAN MANTOVANNI,06588,Urbano,Estatal
60512400,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 NUESTRA SEÑORA DEL CARMEN,06588,Rural,Estatal
60512500,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 JOSÉ MANUEL ESTRADA,06588,Rural,Estatal
60512700,JARDÍN DE INFANTES Nº923 JUANA AZURDUY,06434,Urbano,Estatal
60512800,JARDÍN DE INF. JOSÉ MANUEL ESTRADA,06434,Urbano,Privado
60513100,JARDÍN DE INFANTES Nº903 ALFONSINA STORNI,06714,Rural,Estatal
60513200,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 JUAN JOSÉ PASO,06714,Rural,Estatal
60513300,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 CORNELIO SAAVEDRA,06714,Rural,Estatal
60513400,JARDÍN DE INFANTES Nº921 PUEBLO NUEVO,06595,Urbano,Estatal
60513600,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº1,06595,Urbano,Estatal
60513700,JARDÍN DE INFANTES Nº928 ISIDORA DE VEGA,06595,Urbano,Estatal
60513800,JARDÍN DE INFANTES Nº911 CRISTO REY,06595,Urbano,Estatal
60513900,INSTITUTO PRIVADO SIERRAS BAYAS,06595,Urbano,Privado
60514100,JARDÍN DE INFANTES Nº920,06595,Rural,Estatal
60514200,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 INDEPENDENCIA ARGENTINA,06595,Rural,Estatal
60514300,JARDÍN DE INFANTES Nº904 JOSÉ M.ESTRADA,06588,Rural,Estatal
60514500,JARDÍN DE INFANTES Nº902 JUANA MANSO,06588,Rural,Estatal
60514600,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 JOSÉ MARIA PAZ,06588,Urbano,Estatal
60514700,JARDÍN DE INFANTES Nº905 ROSARIO VERA PEÑALOSA,06588,Urbano,Estatal
60514800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 JOSÉ HERNÁNDEZ,06588,Rural,Estatal
60514900,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 REPUBLICA DE MEXICO,06588,Rural,Estatal
60515000,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 DR. MARIANO MORENO,06588,Rural,Estatal
60515100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 JOSÉ MANUEL ESTRADA,06588,Rural,Estatal
60515200,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 FORTÍN LOS ÁNGELES,06588,Rural,Estatal
60515300,JARDÍN DE INFANTES Nº904 RUFINA ESCANDON DE O. LEARY,06168,Rural,Estatal
60515400,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 DOCTOR JUAN JOSÉ PASO,06049,Rural,Estatal
60515600,JARDÍN DE INFANTES Nº903 JOHN F. KENNEDY,06049,Urbano,Estatal
60515700,JARDÍN DE INFANTES CANDILEJAS,06049,Rural,Privado
60515800,JARDÍN DE INFANTES BICHITO DE LUZ,06049,Urbano,Privado
60515900,COLEGIO MARIANO MORENO,06049,Urbano,Privado
60516000,INSTITUTO INMACULADA CONCEPCION,06049,Urbano,Privado
60516100,JARDÍN DE INFANTES Nº904 GABRIELA MISTRAL,06049,Urbano,Estatal
60516200,ESCUELA DE EDUCACIÓN PRIMARIA Nº59 PEDRO ESTEBAN SAENZ GIMENEZ,06049,Rural,Estatal
60517200,JARDÍN DE INFANTES Nº906 MARÍA ELENA WALSH,06182,Urbano,Estatal
60517300,JARDÍN DE INFANTES Nº907 ROSARIO VERA PEÑALOZA,06182,Urbano,Estatal
60517400,JARDÍN DE INFANTES Nº908 BASE INFANTERIA DE MARINA,06182,Rural,Estatal
60517500,JARDÍN DE INFANTES Nº909 CRUCERO A.R.A. GRAL.BELGRANO,06182,Urbano,Estatal
60517600,JARDÍN DE INFANTES Nº910,06182,Urbano,Estatal
60517800,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 GENERAL MANUEL BELGRANO,06182,Urbano,Estatal
60517900,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 HUMBERTO PRIMO,06182,Urbano,Estatal
60518000,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 ALMIRANTE GUILLERMO BROWN,06182,Rural,Estatal
60518100,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 BERNARDINO RIVADAVIA,06168,Rural,Estatal
60518200,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 JUAN JOSÉ CASTELLI,06168,Rural,Estatal
60518300,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 MANUEL BELGRANO,06168,Rural,Estatal
60518400,ESCUELA DE EDUCACIÓN PRIMARIA Nº 12 ALMIRANTE GUILLERMO BROWN,06168,Rural,Estatal
60518600,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 CONSTANCIO C. VIGIL,06168,Rural,Estatal
60518700,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 GENERAL JUAN LAVALLE,06168,Rural,Estatal
60518800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,06168,Urbano,Estatal
60518802,EXTENSIÓN I DE LA ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,06168,Urbano,Estatal
60519000,ESCUELA DE EDUCACIÓN PRIMARIA Nº55 COMBATE DE SAN JACINTO,06595,Urbano,Estatal
60519100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06714,Rural,Estatal
60519200,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 HIPOLITO YRIGOYEN,06714,Urbano,Estatal
60519300,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 MANUEL BELGRANO,06714,Rural,Estatal
60519400,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 JUAN MARTÍN DE PUEYRREDON,06714,Rural,Estatal
60519600,JARDÍN DE INFANTES Nº906 ROSARIO VERA PEÑALOZA,06532,Urbano,Estatal
60519700,JARDÍN DE INFANTES Nº909 ISLAS MALVINAS,06532,Urbano,Estatal
60519800,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 REMEDIOS ESCALADA DE SAN MARTIN,06819,Rural,Estatal
60519900,ESCUELA DE EDUCACIÓN PRIMARIA Nº24 MANUEL LEO,06819,Rural,Estatal
60520000,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 JULIO A. ROCA,06819,Rural,Estatal
60520300,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 SILVINO OLIVIERI,06819,Rural,Estatal
60520400,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 JOSÉ INGENIEROS,06412,Urbano,Estatal
60520600,JARDÍN DE INFANTES Nº915 CATARATAS DEL IGUAZU,06091,Urbano,Estatal
60520800,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 JUAN MARIA GUTIERREZ,06091,Urbano,Estatal
60521000,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 REMEDIOS DE ESCALADA,06070,Rural,Estatal
60521100,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 BARTOLOME MITRE,06070,Rural,Estatal
60521200,JARDÍN DE INFANTES Nº905 MARCOS SASTRE,06070,Urbano,Estatal
60521500,ESCUELA DE EDUCACIÓN PRIMARIA Nº28 VICTOR MERCANTE,06357,Urbano,Estatal
60521600,JARDÍN MUNICIPAL Nº32 LAS AMERICANAS,06357,Urbano,Estatal
60521700,JARDÍN MUNICIPAL Nº29 (EX9911),06357,Urbano,Estatal
60521800,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 ORGANIZACIÓN DE LOS ESTADOS AMERICANOS,06408,Urbano,Estatal
60521900,JARDÍN DE INFANTES Nº912 JUANA MANSO,06408,Urbano,Estatal
60522000,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 LEONARDO ROSALES,06408,Urbano,Estatal
60522100,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 GENERAL JOSÉ DE SAN MARTIN,06357,Urbano,Estatal
60522400,INSTITUTO PALOMAR DE CASEROS,06840,Urbano,Privado
60522500,JARDÍN DE INFANTES Nº901 PINOCHO,06840,Urbano,Estatal
60522600,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 JUSTO JOSÉ DE URQUIZA,06760,Urbano,Estatal
60522700,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 ANTARTIDA ARGENTINA,06515,Urbano,Estatal
60522800,SECUNDARIO CIUDAD JARDIN,06840,Urbano,Privado
60522900,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 CATALINA M. DE ETCHEGARAY,06728,Rural,Estatal
60523000,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 VICTOR MERCANTE,06728,Rural,Estatal
60523100,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 MIGUEL CANE,06728,Rural,Estatal
60523200,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 ALMAFUERTE,06728,Rural,Estatal
60523300,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 JOAQUIN V. GONZALEZ,06728,Rural,Estatal
60523400,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 MARIANO MORENO,06728,Rural,Estatal
60523500,ESCUELA DE EDUCACIÓN PRIMARIA Nº24 MANUEL BELGRANO,06728,Urbano,Estatal
60523600,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 MARTÍN FIERRO,06728,Rural,Estatal
60523700,JARDÍN DE INFANTES Nº901 MARIA LUISA ROQUES,06686,Urbano,Estatal
60523800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 FRANCISCO P. MORENO,06686,Rural,Estatal
60524000,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 ISLAS MALVINAS,06686,Rural,Estatal
60524400,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 GENERAL JOSÉ DE SAN MARTIN,06021,Rural,Estatal
60524600,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 SARGENTO CABRAL,06021,Rural,Estatal
60524700,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 BARTOLOME MITRE,06021,Urbano,Estatal
60524800,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 BERNARDINO RIVADAVIA,06021,Rural,Estatal
60525100,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 JUAN BAUTISTA ALBERDI,06021,Rural,Estatal
60525200,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 VICENTE BARBIERI,06021,Rural,Estatal
60525400,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 PEDRO JORGE RAMELLO,06686,Rural,Estatal
60525500,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 JUAN BAUTISTA ALBERDI,06686,Rural,Estatal
60525600,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 RICARDO ROJAS,06686,Rural,Estatal
60525700,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 SARGENTO CABRAL,06686,Rural,Estatal
60525800,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 JOSÉ MANUEL ESTRADA,06686,Rural,Estatal
60525900,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 RICARDO GUTIERREZ,06686,Rural,Estatal
60526200,ESCUELA DE EDUCACIÓN PRIMARIA Nº53 PTE. ARTURO V. ILLIA,06623,Urbano,Estatal
60526300,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 BERNARDINO RIVADAVIA,06547,Rural,Estatal
60526400,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 MARIANO MORENO,06525,Rural,Estatal
60526700,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 DR. MARIO JUSTO DEL CARRIL,06547,Rural,Estatal
60526900,JARDÍN DE INFANTES Nº903 MICAELA UGALDE DE ARISTIZABAL,06518,Rural,Estatal
60527000,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 HECTOR COBO,06518,Rural,Estatal
60527100,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 MANUEL BELGRANO,06518,Rural,Estatal
60527200,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 FRAY MAMERTO ESQUIU,06518,Rural,Estatal
60527400,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 ALMIRANTE BROWN,06518,Rural,Estatal
60527500,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 BERNARDINO RIVADAVIA,06518,Rural,Estatal
60527600,ESCUELA DE EDUCACIÓN PRIMARIA Nº11 RICARDO ROJAS,06518,Rural,Estatal
60527700,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 JOSÉ MENENDEZ,06518,Rural,Estatal
60527800,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 HIPOLITO YRIGOYEN,06518,Urbano,Estatal
60527900,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 ARTURO Z. PAZ,06518,Rural,Estatal
60528000,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 MANUEL BELGRANO,06518,Rural,Estatal
60528200,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 PAULA ALBARRACIN DE SARMIENTO,06547,Urbano,Estatal
60528300,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 FRANCISCO NARCISO LAPRIDA,06547,Urbano,Estatal
60528400,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 DOMINGO FAUSTINO SARMIENTO,06547,Rural,Estatal
60528500,ESCUELA DE EDUCACIÓN PRIMARIA Nº11 JOSÉ MANUEL ESTRADA,06547,Rural,Estatal
60528600,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 YAPEYÚ,06547,Rural,Estatal
60528700,ESCUELA DE EDUCACIÓN PRIMARIA Nº28 ALMIRANTE GUILLERMO BROWN,06805,Urbano,Estatal
60528800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06805,Urbano,Estatal
60529000,JARDÍN DE INFANTES Nº904 MARTÍN JOSÉ ECHANIZ,06140,Rural,Estatal
60529200,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 SEGUNDO AGUSTÍN LUNA,06140,Urbano,Estatal
60529300,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 NICOLÁS AVELLANEDA,06140,Rural,Estatal
60529400,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 BERNARDINO RIVADAVIA,06140,Urbano,Estatal
60529500,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 MALVINAS ARGENTINAS,06140,Urbano,Estatal
60529600,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 ALFREDO HIRSCH,06140,Rural,Estatal
60529700,JARDÍN DE INFANTES CRECIENDO,06140,Urbano,Privado
60529800,NUEVO COLEGIO INGLES,06140,Urbano,Privado
60529900,INSTITUTO MARIANO MORENO,06805,Urbano,Privado
60530000,INSTITUTO SANTA ANA,06805,Urbano,Privado
60530200,JARDÍN DE INFANTES NUEVO COLEGIO BURZACO,06028,Urbano,Privado
60530300,JARDÍN DE INFANTES SENDAS VERDES,06028,Urbano,Privado
60530600,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 BERNARDINO RIVADAVIA,06721,Rural,Estatal
60530900,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 HUGO STROEDER,06721,Urbano,Estatal
60531000,JARDÍN DE INFANTES Nº903 MERCEDITAS,06721,Urbano,Estatal
60531100,JARDÍN DE INFANTES Nº905 ESCUELA NORMAL SUPERIOR,06721,Urbano,Estatal
60531200,JARDÍN DE INFANTES Nº901,06721,Urbano,Estatal
60531300,JARDÍN DE INFANTES COLEGIO DE LA CAMPIÑA,06028,Urbano,Privado
60531400,JARDÍN DE INFANTES LA HORMIGUITA VIAJERA,06028,Urbano,Privado
60531700,ESCUELA DE EDUCACIÓN PRIMARIA Nº43 PROVINCIA DEL NEUQUEN,06539,Urbano,Estatal
60531800,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 ALFEREZ JOSÉ MARIA SOBRAL,06539,Urbano,Estatal
60532000,JARDÍN DE INFANTES Nº902 MARIANO MORENO,06623,Urbano,Estatal
60532100,JARDÍN DE INFANTES BOMBERO FERNANDO T. ESQUIVEL,06623,Urbano,Estatal
60532200,COLEGIO SAN JOSE,06623,Urbano,Privado
60532300,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 GRAL. MARTÍN MIGUEL DE GÜEMES,06539,Urbano,Estatal
60532400,ESCUELA MONSEÑOR SCALABRINI,06623,Urbano,Privado
60532500,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 DOMINGO FAUSTINO SARMIENTO,06119,Urbano,Estatal
60532800,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 HIPÓLITO YRIGOYEN,06630,Rural,Estatal
60532900,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 MARTÍN MIGUEL DE GÜEMES,06630,Rural,Estatal
60533000,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 JOSÉ HERNANDEZ,06630,Rural,Estatal
60533100,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 RAFAEL OBLIGADO,06630,Rural,Estatal
60533200,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 GENERAL JOSÉ DE SAN MARTIN,06630,Rural,Estatal
60533500,JARDÍN DE INFANTES LUCERITO,06882,Urbano,Privado
60533600,COLEGIO SAGRADA FAMILIA,06882,Urbano,Privado
60533700,JARDÍN DE INFANTES SAGRADA FAMILIA,06882,Urbano,Privado
60533900,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 MARIA MAGDALENA GÜEMES DE TEJADA,06882,Rural,Estatal
60534000,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 MARTÍN MIGUEL DE GÜEMES,06595,Rural,Estatal
60534200,JARDÍN DE INFANTES RINCONCITO FELIZ,06595,Rural,Privado
60534300,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 JORGE ALFREDO MACIEL,06728,Urbano,Estatal
60534400,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 JOSÉ MANUEL ESTRADA,06728,Urbano,Estatal
60534500,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 JUAN BAUTISTA ALBERDI,06728,Urbano,Estatal
60534600,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 RICARDO GUTIERREZ,06728,Rural,Estatal
